Date,SGS,Swisscom,Givaudan,Zurich Insurance Group,Novartis,Roche,Credit Suisse,LafargeHolcim,ABB,Swatch Group,Lonza,Swiss Life Holding,Partners Group,Geberit,Nestle,Swiss Re,Richemont,UBS,Sika,Alcon
2016-05-11,1782.4564208984375,383.1138610839844,1709.843505859375,164.78121948242188,53.449588775634766,207.49607849121094,10.632410049438477,34.709991455078125,15.756423950195312,285.9273376464844,151.78372192382812,198.4071502685547,347.5583190917969,332.41400146484375,64.96036529541016,68.37118530273438,55.40644073486328,11.076505661010742,6.403296947479248,
2016-05-12,1779.9002685546875,385.8214111328125,1695.6614990234375,175.59902954101562,52.97528839111328,206.47561645507812,10.461405754089355,34.2374267578125,15.624082565307617,279.5398864746094,151.15243530273438,194.63575744628906,347.991943359375,333.3163146972656,64.82643127441406,67.74246978759766,53.98004913330078,11.023545265197754,6.381889820098877,
2016-05-13,1773.9359130859375,387.2547912597656,1727.5714111328125,176.43702697753906,53.486080169677734,208.4315185546875,10.407035827636719,34.150787353515625,15.515096664428711,277.4496765136719,151.4222869873047,195.78358459472656,351.4610290527344,333.7674560546875,65.18359375,66.95659637451172,54.38121795654297,11.008413314819336,6.386476039886475,
2016-05-17,1795.23681640625,385.0250549316406,1724.9122314453125,178.5701141357422,53.522560119628906,207.41104125976562,10.35258674621582,35.35822296142578,15.608512878417969,272.6331787109375,152.14418029785156,197.4232940673828,355.0223693847656,334.2185974121094,64.96036529541016,67.78176879882812,54.158348083496094,10.71334171295166,6.4674973487854,
2016-05-18,1812.2774658203125,382.476806640625,1720.4801025390625,179.7890167236328,54.32522964477539,208.6016082763672,10.632410049438477,36.19852828979492,15.725286483764648,277.4496765136719,151.96395874023438,197.0133514404297,359.47412109375,335.7525634765625,65.09430694580078,67.74246978759766,54.87154769897461,10.910056114196777,6.412468433380127,
2016-05-19,1809.721435546875,375.4691467285156,1690.3431396484375,178.34156799316406,53.81443405151367,205.88034057617188,10.899494171142578,35.896671295166016,15.561800003051758,277.17706298828125,152.59622192382812,197.0133514404297,359.0289306640625,335.39166259765625,64.51390838623047,67.34954071044922,54.91611862182617,11.031110763549805,6.446090221405029,
2016-05-20,1834.430419921875,376.2654724121094,1711.616455078125,181.6935577392578,54.763038635253906,210.13230895996094,11.121156692504883,36.231163024902344,15.779779434204102,269.5433349609375,153.9493865966797,198.65310668945312,361.9225158691406,340.3544006347656,65.00502014160156,67.97824096679688,52.553653717041016,11.144598960876465,6.551563739776611,
2016-05-23,1845.5068359375,368.7003479003906,1723.139404296875,180.6270294189453,56.185943603515625,210.81259155273438,11.24423599243164,35.86404037475586,15.904333114624023,263.4545593261719,154.31080627441406,199.14500427246094,363.4805603027344,340.62506103515625,65.18359375,67.70319366455078,50.72609329223633,11.174863815307617,6.571439743041992,
2016-05-24,1855.7314453125,370.770751953125,1731.116943359375,184.4361114501953,56.80610656738281,213.53387451171875,11.457648277282715,36.6064453125,15.904333114624023,266.9987487792969,153.13690185546875,205.45797729492188,370.1581115722656,343.3320617675781,65.7193603515625,68.96058654785156,50.99353790283203,11.311049461364746,6.574492931365967,
2016-05-25,1819.94580078125,377.38031005859375,1711.616455078125,185.3502960205078,57.57229232788086,214.80947875976562,11.671060562133789,36.590126037597656,15.951044082641602,265.2720947265625,153.04727172851562,207.34365844726562,372.1614074707031,340.98602294921875,65.540771484375,69.3142318725586,51.52843475341797,11.54559326171875,6.519463062286377,
2016-05-26,1833.5784912109375,379.29150390625,1708.07080078125,186.64537048339844,57.9006462097168,215.31968688964844,11.638228416442871,36.87567138671875,16.200157165527344,270.54296875,153.67855834960938,209.5572967529297,372.8291931152344,344.6855163574219,66.29975891113281,69.86434173583984,52.9994010925293,11.636384010314941,6.539338111877441,
2016-05-27,1831.874267578125,381.20269775390625,1710.72998046875,185.807373046875,58.08306884765625,223.9936981201172,11.61355972290039,36.655399322509766,16.316925048828125,267.72576904296875,153.58795166015625,209.96722412109375,373.0517578125,342.70037841796875,66.29975891113281,70.1786880493164,52.3753547668457,11.606121063232422,6.560736179351807,
2016-05-30,1826.7620849609375,382.1582946777344,1702.75244140625,186.0359344482422,58.046592712402344,222.8031768798828,11.474063873291016,36.802249908447266,16.316925048828125,269.9068298339844,153.7691650390625,210.1311798095703,373.0517578125,343.6929626464844,66.2104721069336,70.25728607177734,52.553653717041016,11.560724258422852,6.577556610107422,
2016-05-31,1807.1654052734375,377.14141845703125,1688.5701904296875,183.21719360351562,57.57229232788086,221.86773681640625,11.178570747375488,36.46775817871094,16.098955154418945,266.2717590332031,154.8515167236328,211.27902221679688,373.0517578125,342.880859375,65.540771484375,70.1786880493164,52.19705581665039,11.621252059936523,6.572970867156982,
2016-06-01,1828.466064453125,372.4430847167969,1677.0472412109375,181.6935577392578,57.42634201049805,220.9322967529297,10.891327857971191,36.08431625366211,16.060028076171875,265.3630065917969,154.31080627441406,211.52496337890625,370.8258972167969,345.2269287109375,65.540771484375,69.78575897216797,51.79588317871094,11.432104110717773,6.542392253875732,
2016-06-02,1832.7264404296875,375.54876708984375,1675.2744140625,181.00791931152344,58.15604019165039,221.01734924316406,10.96515941619873,36.38616943359375,16.028892517089844,266.7261047363281,154.31080627441406,207.67160034179688,368.8226318359375,343.783203125,65.58541870117188,69.11775970458984,52.19705581665039,11.28078556060791,6.504184246063232,
2016-06-03,1830.1702880859375,381.1230163574219,1670.842529296875,179.02720642089844,57.6452522277832,219.57168579101562,10.69433307647705,35.63560104370117,15.943258285522461,266.2717590332031,154.0399932861328,206.9337158203125,367.7096862792969,342.7906494140625,65.4961166381836,68.84270477294922,52.64280319213867,10.902490615844727,6.52711296081543,
2016-06-06,1848.0628662109375,381.68048095703125,1670.842529296875,178.11300659179688,57.68174362182617,219.9118194580078,10.604084014892578,35.83956527709961,16.098955154418945,269.9068298339844,153.58795166015625,207.0157012939453,370.3807373046875,344.05389404296875,65.63006591796875,69.03917694091797,53.266849517822266,10.94788646697998,6.5454559326171875,
2016-06-07,1856.583251953125,379.8489074707031,1673.501708984375,178.03683471679688,57.791194915771484,221.86773681640625,10.710748672485352,36.426963806152344,16.25464630126953,276.5408935546875,153.8588104248047,205.9498748779297,369.2677917480469,345.67803955078125,66.03187561035156,69.19635009765625,53.98004913330078,11.068941116333008,6.572970867156982,
2016-06-08,1853.1751708984375,376.1061706542969,1650.45556640625,176.13229370117188,57.061580657958984,218.97640991210938,10.587669372558594,36.459598541259766,16.075597763061523,279.90338134765625,152.59622192382812,202.75241088867188,369.49041748046875,344.1441345214844,65.540771484375,68.2926025390625,54.91611862182617,10.993281364440918,6.517941474914551,
2016-06-09,1842.0987548828125,372.2041931152344,1646.023681640625,173.3135528564453,56.76969909667969,218.12600708007812,10.300341606140137,35.51322937011719,15.857625961303711,276.4500427246094,150.15969848632812,199.9648895263672,367.2645263671875,340.62506103515625,65.18359375,67.50672149658203,54.06919479370117,10.766304969787598,6.47208309173584,
2016-06-10,1808.8692626953125,366.1520690917969,1639.8189697265625,172.17083740234375,55.638671875,213.27874755859375,9.91460132598877,34.224212646484375,15.616296768188477,266.7261047363281,146.2794189453125,193.89788818359375,366.8193359375,334.3990783691406,64.37996673583984,65.97425842285156,52.10791015625,10.51662826538086,6.3589606285095215,
2016-06-13,1786.71630859375,361.29449462890625,1622.9775390625,167.75230407714844,54.799530029296875,208.77166748046875,9.717689514160156,32.918880462646484,15.35939884185791,261.8187561035156,144.11279296875,190.20849609375,363.70318603515625,327.99261474609375,63.35310745239258,64.12744903564453,51.394718170166016,10.304781913757324,6.236676216125488,
2016-06-14,1747.52294921875,355.24237060546875,1590.1812744140625,166.68576049804688,53.66849899291992,204.604736328125,9.34827995300293,32.062255859375,15.133642196655273,254.0032501220703,140.9544219970703,186.02719116210938,362.1451110839844,324.83453369140625,62.50482177734375,62.987937927246094,50.01288986206055,10.077804565429688,6.103688716888428,
2016-06-15,1759.451416015625,359.6221923828125,1629.1822509765625,169.8092041015625,53.74147033691406,204.77484130859375,9.528860092163086,33.00862503051758,15.320477485656738,259.6376647949219,141.40643310546875,187.09300231933594,367.0419616699219,327.00006103515625,62.5941162109375,63.26299285888672,50.54779052734375,10.22912311553955,6.132734775543213,
2016-06-16,1745.8189697265625,357.2331848144531,1606.13623046875,168.5141143798828,53.74147033691406,203.24412536621094,9.397527694702148,32.22542190551758,15.125855445861816,256.4569396972656,138.7887420654297,184.22348022460938,364.1483459472656,324.1126708984375,62.32624053955078,62.51641082763672,50.1020393371582,10.183727264404297,6.0349016189575195,
2016-06-17,1763.7115478515625,360.65740966796875,1613.2271728515625,171.7137451171875,54.617103576660156,204.4346466064453,9.824355125427246,32.820980072021484,15.289334297180176,261.0917053222656,140.77418518066406,188.24081420898438,371.2710876464844,323.93218994140625,62.28158950805664,63.45945739746094,50.81523895263672,10.569588661193848,6.212215900421143,
2016-06-20,1815.685791015625,363.92230224609375,1668.1834716796875,176.58938598632812,55.41976547241211,209.02679443359375,10.251176834106445,34.591339111328125,15.79534912109375,269.6341857910156,145.5575408935547,194.38980102539062,379.0615234375,336.2939453125,63.53168869018555,65.46344757080078,53.13312530517578,11.046243667602539,6.28558874130249,
2016-06-21,1819.94580078125,362.3297119140625,1666.4105224609375,177.42738342285156,55.711647033691406,209.19686889648438,10.292174339294434,34.46080780029297,15.873193740844727,266.18084716796875,145.10552978515625,193.81588745117188,381.2873840332031,334.760009765625,64.15673065185547,65.54203033447266,52.73195266723633,11.205126762390137,6.247379779815674,
2016-06-22,1842.9508056640625,362.648193359375,1656.66015625,181.00791931152344,56.07648849487305,209.45199584960938,10.513752937316895,34.95846176147461,15.974397659301758,266.4534912109375,145.46693420410156,195.53759765625,385.29388427734375,336.11346435546875,64.02279663085938,66.24932098388672,53.2222785949707,11.386709213256836,6.255019187927246,
2016-06-23,1839.5426025390625,368.1429138183594,1670.842529296875,183.36956787109375,56.14945983886719,209.6220703125,10.718998908996582,35.47243881225586,16.060028076171875,266.63525390625,145.9180145263672,196.27548217773438,385.9616394042969,341.3469543457031,64.60320281982422,66.83872985839844,53.623451232910156,11.583422660827637,6.317688465118408,
2016-06-24,1802.0531005859375,358.82586669921875,1649.5692138671875,172.9326629638672,55.27383041381836,204.9449005126953,9.225200653076172,32.421226501464844,15.258197784423828,254.2758331298828,143.39089965820312,185.6992645263672,372.1614074707031,331.6019287109375,63.844207763671875,63.49875259399414,50.05746841430664,10.289650917053223,6.03184700012207,
