Date,SGS,Swisscom,Givaudan,Zurich Insurance Group,Novartis,Roche,Credit Suisse,LafargeHolcim,ABB,Swatch Group,Lonza,Swiss Life Holding,Partners Group,Geberit,Nestle,Swiss Re,Richemont,UBS,Sika,Alcon
2016-07-14,16643.0,92965.0,28302.0,569340.0,4352522.0,1126171.0,22321086.0,1724306.0,5675255.0,228736.0,110991.0,212101.0,48671.0,81019.0,5529903.0,1254265.0,2162144.0,23709900.0,179820.0,
2016-07-15,20422.0,75296.0,26950.0,433556.0,4300070.0,1200674.0,20927873.0,1141500.0,5688367.0,1413303.0,127707.0,122680.0,65234.0,79524.0,6346691.0,1125249.0,4278372.0,22789557.0,145260.0,
2016-07-18,46945.0,66102.0,31828.0,369106.0,3882324.0,1640399.0,12755306.0,1038552.0,4674093.0,405009.0,123941.0,119624.0,34411.0,78109.0,3600287.0,725622.0,1417164.0,12604601.0,167100.0,
2016-07-19,28398.0,97451.0,38774.0,410298.0,5028041.0,1191665.0,17410339.0,1845020.0,6658417.0,292888.0,155645.0,174793.0,53905.0,85095.0,4513727.0,733179.0,1784258.0,10150013.0,186900.0,
2016-07-20,21285.0,76661.0,36095.0,482635.0,4948248.0,981822.0,12243784.0,1508627.0,6513254.0,385115.0,583178.0,148469.0,37896.0,81779.0,3675747.0,1012066.0,1554653.0,9917452.0,154440.0,
2016-07-21,23974.0,96765.0,33998.0,441887.0,4928211.0,1362429.0,15505448.0,1493598.0,10442107.0,713397.0,309324.0,138399.0,40938.0,83387.0,4167969.0,1665844.0,1896132.0,8138552.0,158400.0,
2016-07-22,15024.0,111324.0,23245.0,366055.0,3939688.0,1030865.0,11872434.0,1311306.0,7158090.0,622866.0,196893.0,113757.0,25340.0,52001.0,3884523.0,932083.0,1201091.0,12156154.0,139260.0,
2016-07-25,13080.0,84038.0,42442.0,597646.0,4400973.0,1293671.0,11921121.0,1018905.0,6518639.0,301709.0,155318.0,164403.0,37272.0,64921.0,3863644.0,914643.0,897640.0,11623083.0,212220.0,
2016-07-26,12809.0,103970.0,25369.0,332735.0,3729819.0,1104042.0,12526133.0,1681836.0,6016683.0,432984.0,203166.0,115013.0,25566.0,75060.0,4854249.0,794268.0,1527030.0,11104461.0,193260.0,
2016-07-27,11772.0,76171.0,29065.0,383454.0,3504397.0,1007739.0,13104297.0,2369072.0,6210841.0,361123.0,187165.0,123865.0,24716.0,93397.0,4784727.0,870081.0,2382087.0,12708228.0,227340.0,
2016-07-28,16499.0,126358.0,25808.0,519694.0,5892725.0,1577766.0,29159636.0,1613301.0,8179498.0,277631.0,164679.0,129180.0,44739.0,94178.0,6161825.0,1035701.0,1649851.0,15814325.0,362580.0,
2016-07-29,14781.0,116988.0,26860.0,398566.0,5209937.0,1539874.0,16730704.0,1666104.0,6851054.0,253274.0,161335.0,155500.0,44104.0,84878.0,5763880.0,1322831.0,2044478.0,14040390.0,415800.0,
2016-08-02,14668.0,108276.0,23810.0,638240.0,5030712.0,1338725.0,22328481.0,1884039.0,7603485.0,434313.0,184312.0,171037.0,35817.0,97023.0,5061727.0,1460182.0,2874192.0,23540219.0,388140.0,
2016-08-03,11637.0,79171.0,19538.0,420849.0,4330968.0,1275002.0,17676575.0,1684351.0,3982673.0,289404.0,162858.0,139321.0,24366.0,70410.0,3551168.0,666596.0,1755885.0,11623723.0,216840.0,
2016-08-04,13676.0,83366.0,23030.0,438158.0,4367911.0,1233569.0,11494255.0,1623099.0,5104461.0,357379.0,138872.0,125283.0,30397.0,127316.0,5813076.0,1382477.0,1257327.0,9485625.0,299940.0,
2016-08-05,13556.0,89207.0,18307.0,400029.0,4149045.0,2066060.0,15069736.0,3522087.0,4485719.0,245218.0,509885.0,126546.0,25702.0,112518.0,3782049.0,851534.0,1256531.0,10142574.0,215760.0,
2016-08-08,13889.0,53999.0,12063.0,409007.0,3008201.0,1144413.0,12435888.0,3387184.0,4724110.0,159551.0,178630.0,164895.0,34447.0,77391.0,3656031.0,698329.0,1136850.0,8214913.0,158100.0,
2016-08-09,13156.0,80527.0,15057.0,437760.0,2595960.0,636871.0,13010061.0,2438175.0,4081105.0,254294.0,100519.0,201600.0,33800.0,86514.0,3200311.0,966905.0,1034833.0,7671290.0,144720.0,
2016-08-10,17472.0,94437.0,15494.0,408399.0,4242259.0,998743.0,13638708.0,1910802.0,5426124.0,606991.0,129377.0,195494.0,27901.0,112423.0,4554253.0,813614.0,2146004.0,6164102.0,211260.0,
2016-08-11,11831.0,127805.0,20095.0,1433291.0,3001715.0,790242.0,10929157.0,1710563.0,3790310.0,230594.0,130684.0,349750.0,16295.0,124131.0,8514036.0,785605.0,1200646.0,8287382.0,363660.0,
2016-08-12,11959.0,56578.0,15328.0,634835.0,2832658.0,863152.0,9795939.0,2098059.0,4450227.0,371483.0,104107.0,179052.0,22750.0,84709.0,3647747.0,651428.0,1835821.0,5682855.0,241920.0,
2016-08-15,8495.0,48764.0,9171.0,348554.0,2533648.0,579509.0,7522665.0,1318669.0,2560361.0,182635.0,89481.0,163219.0,19685.0,72002.0,4177765.0,396602.0,836626.0,5596406.0,114060.0,
2016-08-16,20193.0,90026.0,19058.0,504566.0,4730148.0,1117553.0,8903900.0,2287948.0,3998915.0,223163.0,115048.0,163878.0,23965.0,312873.0,8329100.0,771192.0,1458997.0,8890363.0,154920.0,
2016-08-17,11792.0,80958.0,14403.0,468195.0,3694198.0,933398.0,8458079.0,1819732.0,3424603.0,224304.0,123516.0,165488.0,36945.0,186011.0,5265247.0,915238.0,1521708.0,7247045.0,208200.0,
2016-08-18,8842.0,324502.0,11989.0,385594.0,3075057.0,847661.0,9433348.0,1294743.0,4053882.0,276763.0,123584.0,184955.0,29384.0,160245.0,11207590.0,1122392.0,1155479.0,7031982.0,143940.0,
2016-08-19,13937.0,143690.0,17559.0,461138.0,3639731.0,1018651.0,10998173.0,1565092.0,5401357.0,191103.0,120081.0,182773.0,50149.0,130065.0,7023485.0,1063293.0,1444217.0,10275606.0,194520.0,
2016-08-22,11691.0,104835.0,16558.0,392805.0,4562013.0,1259448.0,11840457.0,1292710.0,3841601.0,215795.0,115568.0,174981.0,33992.0,84582.0,5031280.0,906742.0,1411686.0,6884061.0,194280.0,
2016-08-23,11042.0,78484.0,19521.0,501075.0,4201472.0,728219.0,9931742.0,1026315.0,2853787.0,265423.0,116477.0,208728.0,34180.0,85669.0,3546354.0,784852.0,1036217.0,9907992.0,168780.0,
2016-08-24,8792.0,69947.0,13464.0,347573.0,3753610.0,1057118.0,13723145.0,1141741.0,2845545.0,277940.0,128294.0,152882.0,28854.0,82796.0,3925382.0,731963.0,1848856.0,14959074.0,117360.0,
2016-08-25,15753.0,157392.0,14059.0,451026.0,5576703.0,1407732.0,15063314.0,906484.0,3415480.0,257744.0,106094.0,171612.0,25458.0,76346.0,3813974.0,865957.0,1519431.0,7406872.0,148740.0,
2016-08-26,17413.0,111955.0,14247.0,507868.0,4835323.0,877127.0,12417464.0,953385.0,2739144.0,219353.0,115055.0,147626.0,34792.0,84793.0,3878211.0,907977.0,1169135.0,7350079.0,108720.0,
2016-08-29,9297.0,48418.0,8709.0,236240.0,3184491.0,711091.0,9870349.0,974640.0,1905836.0,132674.0,56392.0,127151.0,19452.0,72241.0,2536364.0,570793.0,1254114.0,5027343.0,78360.0,
2016-08-30,10635.0,139126.0,18025.0,496092.0,3772570.0,1162837.0,15109378.0,2317079.0,3687936.0,165536.0,110900.0,175826.0,50281.0,94577.0,3419514.0,1532078.0,1625901.0,7885302.0,142560.0,
2016-08-31,17723.0,93832.0,23440.0,674476.0,8192685.0,1467730.0,20460860.0,1781383.0,3690528.0,231278.0,131371.0,307468.0,52241.0,104120.0,4238339.0,1160592.0,2219043.0,12752779.0,309180.0,
2016-09-01,14838.0,126838.0,19599.0,670315.0,5967979.0,1682251.0,20492517.0,1906814.0,3874480.0,252015.0,155167.0,223647.0,47134.0,127777.0,4260783.0,1343402.0,1950853.0,14194836.0,364920.0,
2016-09-02,12028.0,134325.0,14363.0,495771.0,5855752.0,1686527.0,14321631.0,1586617.0,6287134.0,197733.0,93335.0,170403.0,54313.0,153844.0,6078936.0,1146438.0,2061352.0,13946755.0,291540.0,
2016-09-05,8814.0,81467.0,16215.0,462771.0,2745121.0,1061083.0,10465373.0,1029109.0,2614161.0,191207.0,80541.0,110304.0,42053.0,98072.0,3133038.0,1182152.0,1476241.0,8591476.0,152940.0,
2016-09-06,8316.0,75954.0,20265.0,480524.0,3566387.0,887980.0,12961579.0,1435270.0,6036097.0,284037.0,105219.0,112176.0,34385.0,84503.0,3634337.0,1356904.0,1893905.0,9134862.0,275400.0,
